"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Kcnip4",1.83986489565113e-76,0.757674808741889,1,1,2.18005591485703e-72,"Lat.B1","Kcnip4"
"Pde10a",7.90487776918025e-72,1.85192205893022,0.991,0.868,9.36648966870167e-68,"Lat.B1","Pde10a"
"Sorcs1",8.4148707483888e-65,1.12292489643921,1,0.993,9.97078034976589e-61,"Lat.B1","Sorcs1"
"Cdh8",2.51544140374501e-64,1.39898843761796,0.993,0.812,2.98054651929746e-60,"Lat.B1","Cdh8"
"Ebf2",1.12472081107726e-54,-2.83264230435818,0.768,0.938,1.33268168904545e-50,"Lat.B1","Ebf2"
"Lhfpl3",1.29307718754312e-51,0.670253273380596,1,0.993,1.53216715951985e-47,"Lat.B1","Lhfpl3"
"Ntng1",1.61868519232088e-47,0.847040228527185,1,0.934,1.91798008438101e-43,"Lat.B1","Ntng1"
"Nxph1",5.04256320449353e-46,-2.53498498947656,0.551,0.839,5.97493314100438e-42,"Lat.B1","Nxph1"
"Ebf3",5.50243316152689e-46,-1.70255384052418,0.563,0.872,6.51983305309321e-42,"Lat.B1","Ebf3"
"Edil3",1.7909222822915e-44,-1.68712330367241,0.821,0.921,2.1220638122872e-40,"Lat.B1","Edil3"
"Zbtb7c",2.5084373510492e-44,0.986814957586668,0.994,0.78,2.97224741725819e-40,"Lat.B1","Zbtb7c"
"ENSMUSG00000040606",8.67466092516629e-44,0.379520728994098,1,1,1.02786057302295e-39,"Lat.B1","ENSMUSG00000040606"
"Gulp1",3.98557253877863e-43,0.922440031420292,0.935,0.484,4.7225049011988e-39,"Lat.B1","Gulp1"
"Csmd1",1.40217806631052e-42,0.549806919430423,1,1,1.66144079077134e-38,"Lat.B1","Csmd1"
"Slc8a1",3.11465646266279e-42,-1.12692996963834,0.893,0.98,3.69055644260914e-38,"Lat.B1","Slc8a1"
"Dscaml1",4.51811842105091e-42,-1.57937205552902,0.826,0.961,5.35351851710322e-38,"Lat.B1","Dscaml1"
"Mdga2",1.48615677094727e-41,0.499276709930495,1,1,1.76094715789542e-37,"Lat.B1","Mdga2"
"Meis2",1.6699479042776e-41,0.803778915596367,0.994,0.898,1.97872127177853e-37,"Lat.B1","Meis2"
"Car10",1.59642346772846e-40,-1.63026554571565,0.75,0.908,1.89160216691145e-36,"Lat.B1","Car10"
"Flrt2",2.92411647859455e-39,0.910622254337719,0.88,0.461,3.46478561548668e-35,"Lat.B1","Flrt2"
"Galntl6",3.23268985670499e-39,-3.24259846728978,0.899,0.944,3.83041421120974e-35,"Lat.B1","Galntl6"
"Zfpm2",1.84248014044835e-38,0.900453678710995,0.991,0.918,2.18315471841725e-34,"Lat.B1","Zfpm2"
"Elmo1",8.36749158207397e-38,-1.30600465036431,0.923,0.987,9.91464077559944e-34,"Lat.B1","Elmo1"
"Mgat4c",3.49597300101304e-36,-1.37131832512461,0.849,0.928,4.14237840890035e-32,"Lat.B1","Mgat4c"
"Ptprg",1.27920292767123e-35,0.573250279772966,0.998,0.997,1.51572754899764e-31,"Lat.B1","Ptprg"
"Sema3e",4.79766499226428e-35,-2.90865719253166,0.48,0.763,5.68475324933395e-31,"Lat.B1","Sema3e"
"Sntg1",1.55679404194081e-34,-1.02110820556216,0.991,0.997,1.84464526029567e-30,"Lat.B1","Sntg1"
"Vwc2",2.76043873553288e-34,0.974517925478394,0.897,0.497,3.2708438577329e-30,"Lat.B1","Vwc2"
"Ltbp2",4.96460560899502e-34,1.46623046777527,0.759,0.408,5.8825611860982e-30,"Lat.B1","Ltbp2"
"Lhfp",2.93852388687918e-33,-2.56846104641857,0.507,0.776,3.48185695356314e-29,"Lat.B1","Lhfp"
"Slit3",3.99188463886518e-33,1.10777200065425,0.993,0.928,4.72998410859136e-29,"Lat.B1","Slit3"
"Epha3",5.1162112589271e-33,1.35111845056405,0.923,0.809,6.06219872070272e-29,"Lat.B1","Epha3"
"Cdh10",1.23444325374055e-32,-1.01848481429688,0.774,0.938,1.46269181135717e-28,"Lat.B1","Cdh10"
"Galnt18",1.41872564067899e-32,-2.25755264405261,0.523,0.789,1.68104801164054e-28,"Lat.B1","Galnt18"
"Zfp804a",3.78520642277624e-32,0.675777887970415,1,0.97,4.48509109034757e-28,"Lat.B1","Zfp804a"
"Il1rapl2",1.59275900571406e-31,0.916581368953689,0.996,0.974,1.88726014587059e-27,"Lat.B1","Il1rapl2"
"Rgs6",2.38151624452626e-31,0.779040404759862,0.998,0.99,2.82185859813916e-27,"Lat.B1","Rgs6"
"Erbb4",2.6598995082168e-31,0.677732038282584,0.994,0.951,3.15171492728609e-27,"Lat.B1","Erbb4"
"Nfib",2.31602917398453e-30,-1.85909361615047,0.564,0.816,2.74426296825427e-26,"Lat.B1","Nfib"
"Sclt1",2.98020053953692e-30,0.539154929162853,1,0.997,3.5312396192973e-26,"Lat.B1","Sclt1"
"Ogt",3.59508053124284e-30,-0.615808383948495,0.994,1,4.25981092146964e-26,"Lat.B1","Ogt"
"Chl1",6.02311973177902e-29,-1.20779491039388,0.607,0.806,7.13679457018496e-25,"Lat.B1","Chl1"
"Cachd1",6.18331594932954e-29,-1.88553162452706,0.467,0.74,7.32661106836057e-25,"Lat.B1","Cachd1"
"Sox5",7.30768629813181e-29,0.739678764198612,0.996,0.977,8.65887749465638e-25,"Lat.B1","Sox5"
"Ntm",7.48059891188958e-29,-0.457876442594871,0.998,1,8.86376165069796e-25,"Lat.B1","Ntm"
"Ccdc88a",1.19323959957791e-28,0.593367458867075,0.998,0.997,1.41386960153987e-24,"Lat.B1","Ccdc88a"
"Fam163a",1.1962189887858e-28,1.94011573598345,0.568,0.22,1.4173998798123e-24,"Lat.B1","Fam163a"
"Fign",3.06298554676741e-28,0.821762937073661,0.897,0.625,3.62933157436471e-24,"Lat.B1","Fign"
"Dapk1",4.19586378211322e-28,-2.28468991662092,0.467,0.743,4.97167899542595e-24,"Lat.B1","Dapk1"
"Lrrc4c",7.10094898583634e-28,-0.424344347651562,1,1,8.41391445331748e-24,"Lat.B1","Lrrc4c"
"Lrrtm4",8.58271124473968e-28,-0.62108722580135,1,1,1.0169654553892e-23,"Lat.B1","Lrrtm4"
"Glra3",1.15032616513756e-27,1.07927238489813,0.925,0.743,1.36302147307149e-23,"Lat.B1","Glra3"
"Kalrn",1.23560395965769e-27,-0.796527804756556,0.92,0.987,1.46406713179839e-23,"Lat.B1","Kalrn"
"Ryr3",2.84273445360968e-26,-1.43434514302079,0.893,0.97,3.36835605408212e-22,"Lat.B1","Ryr3"
"Uchl1",3.36188380159069e-26,-0.897149333787164,0.927,0.951,3.98349611650481e-22,"Lat.B1","Uchl1"
"Whrn",4.61285596054991e-26,-3.185772283855,0.153,0.444,5.46577302765558e-22,"Lat.B1","Whrn"
"Grm7",4.6431272344413e-26,0.574841474846155,1,0.947,5.50164146008949e-22,"Lat.B1","Grm7"
"Zpbp",5.85045868368159e-26,1.12881194722067,0.903,0.76,6.93220849429432e-22,"Lat.B1","Zpbp"
"Luzp2",7.35425300634177e-26,0.650807525326621,0.998,0.947,8.71405438721436e-22,"Lat.B1","Luzp2"
"Dach1",2.85618964940395e-25,-0.558043386700332,0.998,0.993,3.38429911557874e-21,"Lat.B1","Dach1"
"Stc1",4.84666649870037e-25,-2.17352886052824,0.077,0.345,5.74281513431006e-21,"Lat.B1","Stc1"
"Gpr149",6.45497308800821e-25,-1.11285413915305,0.791,0.878,7.64849761198093e-21,"Lat.B1","Gpr149"
"Pde3a",6.51264655430543e-25,1.28610339740802,0.972,0.938,7.7168349021965e-21,"Lat.B1","Pde3a"
"Adra1a",1.13211389222001e-24,1.17137794296282,0.772,0.464,1.3414417508915e-20,"Lat.B1","Adra1a"
"Kcnh8",2.98083608604703e-24,1.00408941977871,0.935,0.793,3.53199267835713e-20,"Lat.B1","Kcnh8"
"Gnas",1.29579948794852e-23,-0.918270826150454,0.985,0.997,1.53539281327021e-19,"Lat.B1","Gnas"
"Ano4",1.80106526335581e-23,-0.617362299946306,0.993,0.997,2.1340822305503e-19,"Lat.B1","Ano4"
"Efemp1",2.47313485925371e-23,-2.82874764961282,0.067,0.316,2.93041749472972e-19,"Lat.B1","Efemp1"
"Shroom3",5.74888880431371e-23,-2.14401425273975,0.581,0.776,6.81185834423132e-19,"Lat.B1","Shroom3"
"Prex2",6.24628214615367e-23,0.67812551811511,0.991,0.865,7.40121971497749e-19,"Lat.B1","Prex2"
"Mtus1",1.30301897980986e-22,0.726679823558537,0.993,0.898,1.5439471891767e-18,"Lat.B1","Mtus1"
"6430573F11Rik",1.72934296548486e-22,-0.851386876703656,0.847,0.951,2.04909847980302e-18,"Lat.B1","6430573F11Rik"
"Tbc1d1",1.94636529357011e-22,0.988944464300097,0.826,0.622,2.30624823635122e-18,"Lat.B1","Tbc1d1"
"Slc44a5",5.11717234708008e-22,-0.765168153062919,0.938,0.984,6.06333751405519e-18,"Lat.B1","Slc44a5"
"Sparcl1",5.81944609859439e-22,0.660417164356441,0.946,0.753,6.89546168222449e-18,"Lat.B1","Sparcl1"
"Nell1",7.50595856151473e-22,-0.686754210908231,0.972,0.993,8.8938102995388e-18,"Lat.B1","Nell1"
"March1",8.31862160094414e-22,-1.30065722199099,0.94,0.984,9.85673473495872e-18,"Lat.B1","March1"
"Ntrk3",1.77811097174809e-21,-0.642043752914047,0.985,0.993,2.10688369042431e-17,"Lat.B1","Ntrk3"
"Kcnh7",3.437076430455e-21,-0.611106333401308,0.981,0.993,4.07259186244613e-17,"Lat.B1","Kcnh7"
"Akap9",5.28068458304658e-21,0.562130518677224,1,1,6.25708316245189e-17,"Lat.B1","Akap9"
"Adamts18",6.49487168781359e-21,-2.32786329480356,0.187,0.461,7.69577346289032e-17,"Lat.B1","Adamts18"
"Lingo2",1.14448983468284e-20,-0.587977603654315,0.966,0.984,1.35610600511569e-16,"Lat.B1","Lingo2"
"Grin2a",1.31753780189256e-20,0.726475492263291,0.946,0.799,1.5611505414625e-16,"Lat.B1","Grin2a"
"Dok5",1.46048881511321e-20,0.725180287680062,0.978,0.882,1.73053319702764e-16,"Lat.B1","Dok5"
"Als2cl",2.50005157833499e-20,-1.11895134325788,0.084,0.336,2.96231111516913e-16,"Lat.B1","Als2cl"
"Slc24a2",2.87439647425733e-20,-0.627263437898445,0.998,1,3.40587238234751e-16,"Lat.B1","Slc24a2"
"Soga1",3.33442885416237e-20,-1.13525784090382,0.436,0.681,3.95096474929699e-16,"Lat.B1","Soga1"
"Plppr1",4.31556158954988e-20,-1.30098387506656,0.779,0.855,5.11350892745765e-16,"Lat.B1","Plppr1"
"Khdrbs2",5.22670976030095e-20,-0.707536068653055,0.989,0.997,6.19312839498059e-16,"Lat.B1","Khdrbs2"
"Sema3c",6.08360895312731e-20,1.67977178579658,0.712,0.48,7.20846824856055e-16,"Lat.B1","Sema3c"
"Tmem64",7.31304309058111e-20,-1.2864186929908,0.456,0.684,8.66522475802956e-16,"Lat.B1","Tmem64"
"Tmtc2",1.20831924666497e-19,0.656985197830256,0.989,0.941,1.43173747537332e-15,"Lat.B1","Tmtc2"
"Lhx9",1.96399873944889e-19,-0.973754716486344,0.32,0.612,2.32714210637299e-15,"Lat.B1","Lhx9"
"Man1a",3.64541241826324e-19,0.732894631852992,0.837,0.566,4.31944917440012e-15,"Lat.B1","Man1a"
"St6galnac3",5.09231024543751e-19,-0.923819248634788,0.686,0.882,6.03387840981891e-15,"Lat.B1","St6galnac3"
"Mrap2",8.86767608073886e-19,0.756588734722751,0.873,0.688,1.05073093880675e-14,"Lat.B1","Mrap2"
"Adamtsl1",1.29306531327136e-18,0.9595627698745,0.963,0.944,1.53215308969524e-14,"Lat.B1","Adamtsl1"
"Atp8a1",1.73338914385121e-18,-0.529928223205755,0.85,0.947,2.0538927965493e-14,"Lat.B1","Atp8a1"
"Kitl",1.79137491201183e-18,1.45174588391152,0.697,0.467,2.12260013324282e-14,"Lat.B1","Kitl"
"Lmo3",1.8556451079509e-18,-1.3056937719992,0.209,0.484,2.19875388841102e-14,"Lat.B1","Lmo3"
"Dner",2.35851575059723e-18,0.52465735487956,1,0.993,2.79460531288266e-14,"Lat.B1","Dner"
"Wipf3",3.47767940956786e-18,-1.51739623275645,0.422,0.671,4.12070233239696e-14,"Lat.B1","Wipf3"
"Ndst3",3.80237601511496e-18,-1.33492345507563,0.643,0.812,4.50543534030972e-14,"Lat.B1","Ndst3"
"Ankrd55",3.90570699749503e-18,-1.31836823499755,0.538,0.734,4.62787222133186e-14,"Lat.B1","Ankrd55"
"Fahd1",4.189371361633e-18,-0.764932078595538,0.884,0.938,4.96398612639895e-14,"Lat.B1","Fahd1"
"Slc6a7",4.47519948792381e-18,-1.6639528047715,0.236,0.5,5.30266387324092e-14,"Lat.B1","Slc6a7"
"Cacna1e",4.5078359676763e-18,-1.51800502069465,0.667,0.812,5.34133483809965e-14,"Lat.B1","Cacna1e"
"Trim36",5.46205709223676e-18,-1.70914851542516,0.293,0.562,6.47199144859134e-14,"Lat.B1","Trim36"
"Ccnjl",5.78453594714896e-18,-1.02381788504826,0.505,0.734,6.85409664377681e-14,"Lat.B1","Ccnjl"
"Plch1",7.94120975874468e-18,-0.78607714001088,0.895,0.944,9.40953944313657e-14,"Lat.B1","Plch1"
"Igf2bp2",1.56498242750266e-17,-1.73190991872418,0.413,0.641,1.8543476783479e-13,"Lat.B1","Igf2bp2"
"ENSMUSG00000062949",2.08632579226414e-17,-0.848315407077402,0.748,0.878,2.47208743125378e-13,"Lat.B1","ENSMUSG00000062949"
"Slc5a8",2.25506284470438e-17,0.426987202604224,0.912,0.572,2.67202396469022e-13,"Lat.B1","Slc5a8"
"Peli2",2.33861776149464e-17,-0.627030313310601,0.873,0.954,2.771028185595e-13,"Lat.B1","Peli2"
"Lgi1",2.36403122391883e-17,-0.584257332549008,0.578,0.799,2.80114059722142e-13,"Lat.B1","Lgi1"
"Trpm3",2.65010827419977e-17,-1.37736689509094,0.893,0.941,3.14011329409931e-13,"Lat.B1","Trpm3"
"Galnt7",3.36053459346256e-17,-0.68933304453605,0.837,0.901,3.98189743979378e-13,"Lat.B1","Galnt7"
"Svep1",3.58279568966626e-17,-1.0201811048782,0.755,0.882,4.24525461268556e-13,"Lat.B1","Svep1"
"Ahi1",3.79096041539893e-17,0.348281061112361,1,1,4.4919089962062e-13,"Lat.B1","Ahi1"
"Adcy2",4.18089404706047e-17,-1.08545414936951,0.854,0.901,4.95394135636195e-13,"Lat.B1","Adcy2"
"Celf4",4.42560854539731e-17,-1.10264256466415,0.789,0.875,5.24390356544127e-13,"Lat.B1","Celf4"
"Csmd2",4.44511139313379e-17,-0.378800547489242,1,1,5.26701248972423e-13,"Lat.B1","Csmd2"
"Chst15",4.53738287158661e-17,1.24121939831448,0.624,0.345,5.37634496454297e-13,"Lat.B1","Chst15"
"Diaph3",5.4170649453049e-17,0.944466146848626,0.89,0.822,6.41868025369177e-13,"Lat.B1","Diaph3"
"Ebf4",6.49490373751166e-17,0.96285252367005,0.721,0.467,7.69581143857756e-13,"Lat.B1","Ebf4"
"Csrp2",6.86283970429928e-17,-1.66257124461634,0.093,0.309,8.13177876562422e-13,"Lat.B1","Csrp2"
"Neo1",6.97998916368273e-17,-0.660136125611701,0.867,0.951,8.27058916004767e-13,"Lat.B1","Neo1"
"Best1",1.10737053071497e-16,-0.665510953516137,0.579,0.773,1.31212334184417e-12,"Lat.B1","Best1"
"Greb1",1.2151284216109e-16,-0.922223170770572,0.682,0.855,1.43980566676676e-12,"Lat.B1","Greb1"
"Grem2",1.34670723302645e-16,-0.482347331263707,0.791,0.921,1.59571340041304e-12,"Lat.B1","Grem2"
"Dpyd",2.69550699195445e-16,-0.807734459447416,0.815,0.908,3.19390623476683e-12,"Lat.B1","Dpyd"
"Il1rapl1",2.86607713483226e-16,-0.366462181990538,1,0.997,3.39601479706274e-12,"Lat.B1","Il1rapl1"
"Dlgap1",3.44574759207594e-16,-0.354501033630382,1,0.997,4.08286632185078e-12,"Lat.B1","Dlgap1"
"Smad3",6.68063425182384e-16,1.23610683828501,0.647,0.385,7.91588352498606e-12,"Lat.B1","Smad3"
"Adamts2",8.05974679670886e-16,-1.15493659811822,0.564,0.74,9.54999397942033e-12,"Lat.B1","Adamts2"
"Eml1",8.38204423415014e-16,-0.993319756764794,0.615,0.796,9.9318842130445e-12,"Lat.B1","Eml1"
"Atp2b4",1.05645295876509e-15,-1.98247895436712,0.484,0.691,1.25179111084075e-11,"Lat.B1","Atp2b4"
"Zfp706",1.14075378336912e-15,-0.738368712702719,0.579,0.812,1.35167915791407e-11,"Lat.B1","Zfp706"
"Col6a1",1.37922474226542e-15,-0.677725715873585,0.843,0.921,1.6342433971103e-11,"Lat.B1","Col6a1"
"Nova1",1.43071247696274e-15,-0.363690839019117,0.998,0.997,1.69525121395315e-11,"Lat.B1","Nova1"
"Cpne8",1.62274508899062e-15,0.869572655245495,0.92,0.868,1.92279065594499e-11,"Lat.B1","Cpne8"
"Tgfb2",3.01867486329137e-15,0.987183068133681,0.759,0.536,3.57682784551395e-11,"Lat.B1","Tgfb2"
"Pdzd2",3.09759198101923e-15,-0.372115918680611,0.989,0.99,3.67033673830968e-11,"Lat.B1","Pdzd2"
"Fat1",3.32583110118082e-15,1.79459834396945,0.475,0.237,3.94077727178915e-11,"Lat.B1","Fat1"
"Smyd3",3.70048459872002e-15,-0.302762104793391,1,1,4.38470420102335e-11,"Lat.B1","Smyd3"
"Sema6d",3.95833874456046e-15,-1.17144566497134,0.856,0.914,4.69023557842969e-11,"Lat.B1","Sema6d"
"Erc2",4.83282069565298e-15,0.295716448487171,1,0.997,5.72640924227922e-11,"Lat.B1","Erc2"
"Man2a1",4.93268141603056e-15,-0.753099014951252,0.778,0.852,5.84473420985461e-11,"Lat.B1","Man2a1"
"Plppr5",6.22482056192969e-15,-0.964537528749935,0.381,0.622,7.37578988383049e-11,"Lat.B1","Plppr5"
"Plxdc1",6.34289585690707e-15,-1.22181697274936,0.26,0.493,7.51569730084919e-11,"Lat.B1","Plxdc1"
"Aldoc",6.71864771262523e-15,-0.916881915024446,0.135,0.352,7.96092567468964e-11,"Lat.B1","Aldoc"
"Kcnj16",6.91674321248474e-15,-1.87433857791879,0.011,0.141,8.19564903247317e-11,"Lat.B1","Kcnj16"
"Pam",6.99023678390805e-15,0.429185468164754,1,1,8.28273156525264e-11,"Lat.B1","Pam"
"Pcdh7",7.18923950589009e-15,-0.463394431070081,0.985,0.993,8.51852989052917e-11,"Lat.B1","Pcdh7"
"Rit2",7.27972552729764e-15,-0.54769251664426,0.89,0.974,8.62574677729498e-11,"Lat.B1","Rit2"
"Dgki",8.35126512495068e-15,0.426826371035168,1,0.993,9.89541404655406e-11,"Lat.B1","Dgki"
"Ldlrad4",8.66942167454033e-15,0.347056894584862,1,1,1.02723977421628e-10,"Lat.B1","Ldlrad4"
"Nedd4l",9.01458411144352e-15,-0.54171058937603,0.905,0.97,1.06813807136494e-10,"Lat.B1","Nedd4l"
"Cox7c",1.02463954934138e-14,-0.977636680081724,0.284,0.526,1.2140954020146e-10,"Lat.B1","Cox7c"
"Bdp1",1.0920428356378e-14,0.501616557698211,0.989,0.997,1.29396155594723e-10,"Lat.B1","Bdp1"
"Hsp90ab1",1.1381172310844e-14,-0.505881086149092,0.897,0.954,1.34855510711191e-10,"Lat.B1","Hsp90ab1"
"Cdh18",1.19297650601536e-14,-0.272666975962858,1,0.997,1.4135578619776e-10,"Lat.B1","Cdh18"
"Lsamp",1.21254214900342e-14,0.284443222748569,1,1,1.43674119235415e-10,"Lat.B1","Lsamp"
"Pcp4",1.22662187595634e-14,0.564433533328035,0.897,0.776,1.45342426082067e-10,"Lat.B1","Pcp4"
"Poldip3",1.30001799689293e-14,-0.41306703732101,0.936,0.964,1.54039132451843e-10,"Lat.B1","Poldip3"
"Greb1l",1.31953351998372e-14,-1.14224815842386,0.892,0.918,1.56351526782871e-10,"Lat.B1","Greb1l"
"Prrc2c",1.52905554042863e-14,0.462907998333143,0.996,0.997,1.81177790985389e-10,"Lat.B1","Prrc2c"
"Pcdh17",1.76213273580297e-14,0.589773421386009,0.94,0.763,2.08795107865294e-10,"Lat.B1","Pcdh17"
"Npas3",2.04953863736004e-14,-0.520976794929333,0.972,0.987,2.42849833140791e-10,"Lat.B1","Npas3"
"Tpd52l1",2.30447495108182e-14,0.931328391859466,0.578,0.322,2.73057236953684e-10,"Lat.B1","Tpd52l1"
"Hecw2",2.30825232307925e-14,-0.459989391066672,0.991,0.997,2.73504817761661e-10,"Lat.B1","Hecw2"
"Rps6ka5",2.63679824245125e-14,-0.502827419094303,0.864,0.931,3.12434223748049e-10,"Lat.B1","Rps6ka5"
"Tspan2",3.02644508035582e-14,-0.983148068733905,0.123,0.336,3.58603477571361e-10,"Lat.B1","Tspan2"
"Rapgef5",3.19099476845768e-14,-0.572088021534097,0.845,0.901,3.7810097011455e-10,"Lat.B1","Rapgef5"
"Sox4",3.37494737824816e-14,-1.6525314174659,0.151,0.365,3.99897514848625e-10,"Lat.B1","Sox4"
"Zfp438",4.12570654236547e-14,-0.818614922024439,0.725,0.852,4.88854968204885e-10,"Lat.B1","Zfp438"
"Itm2b",4.32323023434858e-14,-0.801323834937135,0.667,0.842,5.12259550467964e-10,"Lat.B1","Itm2b"
"Kcnj3",4.93791558332382e-14,-0.471135606718392,0.968,0.984,5.8509361746804e-10,"Lat.B1","Kcnj3"
"Serinc5",6.2354848296135e-14,-0.849949042106252,0.714,0.875,7.38842597460904e-10,"Lat.B1","Serinc5"
"Trip11",6.40996953267677e-14,0.634256028766401,0.974,0.947,7.5951728992687e-10,"Lat.B1","Trip11"
"Gucy1a2",6.80583451427872e-14,-0.813162483657925,0.981,0.987,8.06423331596885e-10,"Lat.B1","Gucy1a2"
"Slc17a6",9.05270824311941e-14,-0.349325873274225,0.856,0.934,1.07265539972722e-09,"Lat.B1","Slc17a6"
"Bod1l",9.41713958087668e-14,0.661164873230448,0.979,0.951,1.11583686893808e-09,"Lat.B1","Bod1l"
"Grik3",1.03881953333419e-13,-2.33742632859014,0.462,0.648,1.23089726504768e-09,"Lat.B1","Grik3"
"Wdr60",1.24573562847428e-13,0.562289187555163,0.996,0.98,1.47607214617918e-09,"Lat.B1","Wdr60"
"Fgfr2",1.5877132026382e-13,-1.87904136504498,0.271,0.487,1.88128137380601e-09,"Lat.B1","Fgfr2"
"Gria4",1.74808029546865e-13,0.294347843818941,1,1,2.07130034210081e-09,"Lat.B1","Gria4"
"Arhgap18",1.75269182493433e-13,-0.623791454579785,0.529,0.73,2.07676454336469e-09,"Lat.B1","Arhgap18"
"Abtb2",2.16964965637637e-13,0.791336777156596,0.886,0.773,2.57081787784036e-09,"Lat.B1","Abtb2"
"Dlg1",2.54312771380977e-13,-0.59010821678541,0.864,0.951,3.01335202809319e-09,"Lat.B1","Dlg1"
"Cobll1",2.76109085124016e-13,1.46982711787799,0.712,0.582,3.27161654963447e-09,"Lat.B1","Cobll1"
"Mllt11",2.96546500601926e-13,-0.995240055762569,0.46,0.655,3.51377948563222e-09,"Lat.B1","Mllt11"
"Nr4a1",3.02472071383699e-13,1.49727320929272,0.417,0.197,3.58399157382544e-09,"Lat.B1","Nr4a1"
"ENSMUSG00000025429",3.17098912752087e-13,-0.394672463940923,0.849,0.931,3.75730501719948e-09,"Lat.B1","ENSMUSG00000025429"
"Grik2",3.26720726606174e-13,-0.321519394087728,1,1,3.87131388955656e-09,"Lat.B1","Grik2"
"Snap25",3.35789144075502e-13,-0.535634390739892,0.929,0.987,3.97876556815063e-09,"Lat.B1","Snap25"
"Lmo1",3.4529445272206e-13,1.35013993636754,0.471,0.24,4.09139397030369e-09,"Lat.B1","Lmo1"
"Serinc1",3.82664082369242e-13,-0.809108323924132,0.591,0.783,4.53418671199315e-09,"Lat.B1","Serinc1"
"Tenm1",4.31482452040299e-13,-0.795345410616106,0.955,0.954,5.11263557422551e-09,"Lat.B1","Tenm1"
"Tsc22d3",4.6746511384184e-13,-0.614526750863485,0.529,0.717,5.53899413391196e-09,"Lat.B1","Tsc22d3"
"Nav3",5.12862295102156e-13,-0.459734063827821,1,0.997,6.07690533466544e-09,"Lat.B1","Nav3"
"Mmp16",7.22523196701716e-13,-0.461032673738957,0.97,0.974,8.56117735771863e-09,"Lat.B1","Mmp16"
"Gpr39",7.45127082627911e-13,-0.673049511132778,0.621,0.786,8.82901080205812e-09,"Lat.B1","Gpr39"
"Syt7",7.45960994950449e-13,0.691174574510175,0.886,0.773,8.83889182916787e-09,"Lat.B1","Syt7"
"Chrna2",7.62858999500109e-13,0.7318938876876,0.832,0.523,9.0391162850768e-09,"Lat.B1","Chrna2"
"Babam2",7.77675919352376e-13,-0.428953873611151,0.946,0.984,9.2146819684063e-09,"Lat.B1","Babam2"
"Mamdc2",7.81752480131716e-13,-1.08418048481534,0.464,0.651,9.2629851370807e-09,"Lat.B1","Mamdc2"
"Srrm2",8.09933816931094e-13,0.503693510029615,0.994,0.984,9.59690579681653e-09,"Lat.B1","Srrm2"
"Fam198b",8.39449485631541e-13,-0.717814634422916,0.806,0.885,9.94663695524813e-09,"Lat.B1","Fam198b"
"Picalm",8.8755571911823e-13,-0.385106532659712,0.974,0.984,1.05166477158319e-08,"Lat.B1","Picalm"
"Map2k4",9.16042426601153e-13,-0.424330011246493,0.951,0.99,1.08541867127971e-08,"Lat.B1","Map2k4"
"Zmiz1",1.12132117235248e-12,-0.362521085788733,0.647,0.819,1.32865345712045e-08,"Lat.B1","Zmiz1"
"Dab1",1.20773348368672e-12,-0.351932086642407,0.996,1,1.43104340482039e-08,"Lat.B1","Dab1"
"Nrp1",1.26232127172375e-12,-0.902735844690559,0.576,0.743,1.49572447486547e-08,"Lat.B1","Nrp1"
"Sh3bp5",1.27223074395942e-12,0.71416812350557,0.884,0.766,1.50746620851752e-08,"Lat.B1","Sh3bp5"
"Gng2",1.40839113154441e-12,-1.80756269172583,0.269,0.47,1.66880265176697e-08,"Lat.B1","Gng2"
"Sema6a",1.41591406403828e-12,0.482170111065143,0.871,0.691,1.67771657447895e-08,"Lat.B1","Sema6a"
"Acot11",1.55334377518994e-12,0.449688630859699,0.944,0.763,1.84055703922256e-08,"Lat.B1","Acot11"
"Ankdd1a",1.70276435396615e-12,0.583407621917754,0.974,0.957,2.01760548301449e-08,"Lat.B1","Ankdd1a"
"Ctsb",1.77914227206726e-12,-0.866221969180808,0.499,0.704,2.1081056781725e-08,"Lat.B1","Ctsb"
"Myt1l",2.02055625711374e-12,0.332171197517222,1,1,2.39415710905407e-08,"Lat.B1","Myt1l"
"Kcnc2",2.3064830686851e-12,-1.08988829806555,0.521,0.707,2.73295178808498e-08,"Lat.B1","Kcnc2"
"Cpxm2",2.3857960758753e-12,-1.10534731383047,0.383,0.586,2.82692977030464e-08,"Lat.B1","Cpxm2"
"Ttc6",2.47712883095277e-12,-1.17683751082989,0.679,0.832,2.93514995179594e-08,"Lat.B1","Ttc6"
"Casd1",2.69043220951329e-12,-0.799987781072715,0.363,0.589,3.18789312505229e-08,"Lat.B1","Casd1"
"Eepd1",2.76545953075087e-12,-0.614190445491805,0.636,0.799,3.27679299798671e-08,"Lat.B1","Eepd1"
"Naalad2",2.79306106715223e-12,-0.587070430085223,0.86,0.931,3.30949805846868e-08,"Lat.B1","Naalad2"
"Macrod2",3.05938568954788e-12,0.278821393350317,1,1,3.62506610354528e-08,"Lat.B1","Macrod2"
"Nos1",3.38976464430224e-12,0.647818910630462,0.95,0.908,4.01653212703372e-08,"Lat.B1","Nos1"
"Wsb1",3.55025556836013e-12,-0.53028136059425,0.964,0.98,4.20669782294992e-08,"Lat.B1","Wsb1"
